Quality	#1 ID	#2 ID	#1 String	#2 String
0	0116	0614	半教師あり学習とはなんですか	回帰木と線形回帰の双方のよいところを取った方法
0	0116	0514	半教師あり学習とはなんですか	ランダムに学習データを一つ選び，その学習データに対して重みを更新するという方法
0	0116	0611	半教師あり学習とはなんですか	このような判断をしたから，この値が求まったというように，結果に説明を付けやすくなる
0	0116	0111	半教師あり学習とはなんですか	音声や文字の認識，レビュー文章のPN判定（positive（ほめている）か negative（けなしている）か），疾病の有無の判定など
0	0116	1301	半教師あり学習とはなんですか	連続音声認識が典型的な例で，早口かゆっくりかによって単位時間当たりの出力単語数が異なります
0	0116	1306	半教師あり学習とはなんですか	条件付き確率場（Conditional Random Field: CRF）
0	0116	1209	半教師あり学習とはなんですか	規則の条件部が起こったときに結論部が起こる割合
0	0116	0901	半教師あり学習とはなんですか	Deep Neural Network (DNN) 
0	0116	0313	半教師あり学習とはなんですか	モデルが学習データに特化しすぎたために，未知データに対して性能が下がる現象
0	0116	0505	半教師あり学習とはなんですか	$P(\omega_i|\bm{x})$をデータから直接推定するアプローチ
0	0116	1406	半教師あり学習とはなんですか	ナイーブベイズ識別器のような，その識別結果に確信度を伴うもの
0	0116	1103	半教師あり学習とはなんですか	全体のデータの散らばり（トップダウン的情報）から最適な分割を求めてゆく
0	0116	0811	半教師あり学習とはなんですか	半分の領域で勾配が1になるので，誤差が消失しません．また，多くのユニットの出力が0であるスパース（疎ら）なネットワークになる点や，勾配計算が高速に行える点などが，ディープニューラルネットワークの学習に有利に働くので，事前学習なしでも学習が行える
0	0116	1001	半教師あり学習とはなんですか	この識別器集合に，ある評価用データを与えたとき，識別器が誤る数が$m$個になる確率は二項分布$B(m; \epsilon, L)$となります
0	0116	0614	半教師あり学習とはなんですか	CARTはリーフの値が定数であったのに対して，モデル木ではリーフの値を線形回帰式とします
0	0116	0715	半教師あり学習とはなんですか	識別面
0	0116	0908	半教師あり学習とはなんですか	深層学習における初期パラメータの調整で必要な，入力の情報をなるべく失わない，より少ないノードへの写像を学習する手段
0	0116	1012	半教師あり学習とはなんですか	各データに重みを付け，そのもとで識別器を作成します
0	0116	0901	半教師あり学習とはなんですか	表現学習
0	0116	1112	半教師あり学習とはなんですか	近くにデータがないか，あるは極端に少ないものを外れ値とみなす
0	0116	0616	半教師あり学習とはなんですか	カーネル法を使って，非線形空間へ写像した後に，線形識別を正規化項を入れながら学習するというアプローチ
0	0116	0605	半教師あり学習とはなんですか	「正解との離れ具合」と「平均との離れ具合」の比を1から引いたもの
1	0117	0117	半教師あり学習はどんなときに使われますか	学習データの一部にだけ正解が与えられている場合
0	0117	0702	半教師あり学習はどんなときに使われますか	識別面は平面を仮定する
